"","subj","RT","subj_mean_rt","normRT"
"2185","CCC01_17",1168,1617.63157894737,1212.03738329438
"2186","CCC01_17",2692,1617.63157894737,2736.03738329438
"2187","CCC01_17",2057,1617.63157894737,2101.03738329438
"2188","CCC01_17",1059,1617.63157894737,1103.03738329438
"2189","CCC01_17",2364,1617.63157894737,2408.03738329438
"2190","CCC01_17",2280,1617.63157894737,2324.03738329438
"2191","CCC01_17",2041,1617.63157894737,2085.03738329438
"2192","CCC01_17",1259,1617.63157894737,1303.03738329438
"2193","CCC01_17",2848,1617.63157894737,2892.03738329438
"2194","CCC01_17",1300,1617.63157894737,1344.03738329438
"2195","CCC01_17",1507,1617.63157894737,1551.03738329438
"2196","CCC01_17",2481,1617.63157894737,2525.03738329438
"2197","CCC01_17",2011,1617.63157894737,2055.03738329438
"2198","CCC01_17",1758,1617.63157894737,1802.03738329438
"2199","CCC01_17",1121,1617.63157894737,1165.03738329438
"2200","CCC01_17",3185,1617.63157894737,3229.03738329438
"2201","CCC01_17",1757,1617.63157894737,1801.03738329438
"2202","CCC01_17",1074,1617.63157894737,1118.03738329438
"2203","CCC01_17",1299,1617.63157894737,1343.03738329438
"2204","CCC01_17",930,1617.63157894737,974.037383294379
"2205","CCC01_17",1952,1617.63157894737,1996.03738329438
"2206","CCC01_17",3486,1617.63157894737,3530.03738329438
"2207","CCC01_17",1782,1617.63157894737,1826.03738329438
"2208","CCC01_17",1954,1617.63157894737,1998.03738329438
"2209","CCC01_17",2577,1617.63157894737,2621.03738329438
"2210","CCC01_17",1989,1617.63157894737,2033.03738329438
"2211","CCC01_17",3521,1617.63157894737,3565.03738329438
"2212","CCC01_17",1209,1617.63157894737,1253.03738329438
"2213","CCC01_17",3236,1617.63157894737,3280.03738329438
"2214","CCC01_17",1150,1617.63157894737,1194.03738329438
"2215","CCC01_17",2068,1617.63157894737,2112.03738329438
"2216","CCC01_17",1555,1617.63157894737,1599.03738329438
"2217","CCC01_17",1104,1617.63157894737,1148.03738329438
"2218","CCC01_17",3351,1617.63157894737,3395.03738329438
"2219","CCC01_17",1286,1617.63157894737,1330.03738329438
"2220","CCC01_17",1342,1617.63157894737,1386.03738329438
"2221","CCC01_17",1615,1617.63157894737,1659.03738329438
"2222","CCC01_17",1108,1617.63157894737,1152.03738329438
"2223","CCC01_17",3698,1617.63157894737,3742.03738329438
"2224","CCC01_17",3802,1617.63157894737,3846.03738329438
"2225","CCC01_17",1663,1617.63157894737,1707.03738329438
"2226","CCC01_17",2272,1617.63157894737,2316.03738329438
"2227","CCC01_17",1185,1617.63157894737,1229.03738329438
"2228","CCC01_17",1796,1617.63157894737,1840.03738329438
"2229","CCC01_17",2679,1617.63157894737,2723.03738329438
"2230","CCC01_17",3095,1617.63157894737,3139.03738329438
"2231","CCC01_17",960,1617.63157894737,1004.03738329438
"2232","CCC01_17",2573,1617.63157894737,2617.03738329438
"2233","CCC01_17",1413,1617.63157894737,1457.03738329438
"2234","CCC01_17",1127,1617.63157894737,1171.03738329438
"2235","CCC01_17",2605,1617.63157894737,2649.03738329438
"2236","CCC01_17",1129,1617.63157894737,1173.03738329438
"2237","CCC01_17",3423,1617.63157894737,3467.03738329438
"2238","CCC01_17",2867,1617.63157894737,2911.03738329438
"2239","CCC01_17",1052,1617.63157894737,1096.03738329438
"2240","CCC01_17",2390,1617.63157894737,2434.03738329438
"2241","CCC01_17",1657,1617.63157894737,1701.03738329438
"2242","CCC01_17",2498,1617.63157894737,2542.03738329438
"2243","CCC01_17",1730,1617.63157894737,1774.03738329438
"2244","CCC01_17",825,1617.63157894737,869.037383294379
"2245","CCC01_17",1763,1617.63157894737,1807.03738329438
"2246","CCC01_17",2847,1617.63157894737,2891.03738329438
"2247","CCC01_17",1150,1617.63157894737,1194.03738329438
"2248","CCC01_17",1274,1617.63157894737,1318.03738329438
"2249","CCC01_17",674,1617.63157894737,718.037383294379
"2250","CCC01_17",1675,1617.63157894737,1719.03738329438
"2251","CCC01_17",1178,1617.63157894737,1222.03738329438
"2252","CCC01_17",1927,1617.63157894737,1971.03738329438
"2253","CCC01_17",1221,1617.63157894737,1265.03738329438
"2254","CCC01_17",912,1617.63157894737,956.037383294379
"2255","CCC01_17",933,1617.63157894737,977.037383294379
"2256","CCC01_17",1419,1617.63157894737,1463.03738329438
"2257","CCC01_17",1198,1617.63157894737,1242.03738329438
"2258","CCC01_17",793,1617.63157894737,837.037383294379
"2259","CCC01_17",2820,1617.63157894737,2864.03738329438
"2260","CCC01_17",1407,1617.63157894737,1451.03738329438
"2261","CCC01_17",1387,1617.63157894737,1431.03738329438
"2262","CCC01_17",1165,1617.63157894737,1209.03738329438
"2263","CCC01_17",1363,1617.63157894737,1407.03738329438
"2264","CCC01_17",751,1617.63157894737,795.037383294379
"2265","CCC01_17",2355,1617.63157894737,2399.03738329438
"2266","CCC01_17",1210,1617.63157894737,1254.03738329438
"2267","CCC01_17",804,1617.63157894737,848.037383294379
"2268","CCC01_17",967,1617.63157894737,1011.03738329438
"2269","CCC01_17",842,1617.63157894737,886.037383294379
"2270","CCC01_17",1764,1617.63157894737,1808.03738329438
"2271","CCC01_17",1896,1617.63157894737,1940.03738329438
"2272","CCC01_17",937,1617.63157894737,981.037383294379
"2273","CCC01_17",838,1617.63157894737,882.037383294379
"2274","CCC01_17",1080,1617.63157894737,1124.03738329438
"2275","CCC01_17",3647,1617.63157894737,3691.03738329438
"2276","CCC01_17",746,1617.63157894737,790.037383294379
"2277","CCC01_17",1406,1617.63157894737,1450.03738329438
"2278","CCC01_17",1490,1617.63157894737,1534.03738329438
"2279","CCC01_17",857,1617.63157894737,901.037383294379
"2280","CCC01_17",1585,1617.63157894737,1629.03738329438
"2281","CCC01_17",1213,1617.63157894737,1257.03738329438
"2282","CCC01_17",871,1617.63157894737,915.037383294379
"2283","CCC01_17",1432,1617.63157894737,1476.03738329438
"2284","CCC01_17",1201,1617.63157894737,1245.03738329438
"2285","CCC01_17",750,1617.63157894737,794.037383294379
"2286","CCC01_17",867,1617.63157894737,911.037383294379
"2287","CCC01_17",763,1617.63157894737,807.037383294379
"2288","CCC01_17",824,1617.63157894737,868.037383294379
"2289","CCC01_17",985,1617.63157894737,1029.03738329438
"2290","CCC01_17",932,1617.63157894737,976.037383294379
"2291","CCC01_17",682,1617.63157894737,726.037383294379
"2292","CCC01_17",1698,1617.63157894737,1742.03738329438
"2293","CCC01_17",1048,1617.63157894737,1092.03738329438
"2294","CCC01_17",1019,1617.63157894737,1063.03738329438
"2295","CCC01_17",1380,1617.63157894737,1424.03738329438
"2296","CCC01_17",977,1617.63157894737,1021.03738329438
"2297","CCC01_17",941,1617.63157894737,985.037383294379
"2298","CCC01_17",690,1617.63157894737,734.037383294379
"2299","CCC01_17",1933,1617.63157894737,1977.03738329438
"2300","CCC01_17",899,1617.63157894737,943.037383294379
"2301","CCC01_17",1149,1617.63157894737,1193.03738329438
"2302","CCC01_17",1295,1617.63157894737,1339.03738329438
"2303","CCC01_17",808,1617.63157894737,852.037383294379
"2304","CCC01_17",1201,1617.63157894737,1245.03738329438
"2305","CCC01_17",1108,1617.63157894737,1152.03738329438
"2306","CCC01_17",1154,1617.63157894737,1198.03738329438
"2307","CCC01_17",1249,1617.63157894737,1293.03738329438
"2308","CCC01_17",849,1617.63157894737,893.037383294379
"2309","CCC01_17",1826,1617.63157894737,1870.03738329438
"2310","CCC01_17",820,1617.63157894737,864.037383294379
"2311","CCC01_17",2543,1617.63157894737,2587.03738329438
"2312","CCC01_17",1030,1617.63157894737,1074.03738329438
"2313","CCC01_17",878,1617.63157894737,922.037383294379
"2314","CCC01_17",878,1617.63157894737,922.037383294379
"2315","CCC01_17",1991,1617.63157894737,2035.03738329438
"2316","CCC01_17",962,1617.63157894737,1006.03738329438
"2317","CCC01_17",1735,1617.63157894737,1779.03738329438
"2318","CCC01_17",1236,1617.63157894737,1280.03738329438
"2319","CCC01_17",774,1617.63157894737,818.037383294379
"2320","CCC01_17",833,1617.63157894737,877.037383294379
"2321","CCC01_17",963,1617.63157894737,1007.03738329438
"2322","CCC01_17",1719,1617.63157894737,1763.03738329438
"2323","CCC01_17",791,1617.63157894737,835.037383294379
"2324","CCC01_17",953,1617.63157894737,997.037383294379
"2325","CCC01_17",1446,1617.63157894737,1490.03738329438
"2326","CCC01_17",1343,1617.63157894737,1387.03738329438
"2327","CCC01_17",957,1617.63157894737,1001.03738329438
"2328","CCC01_17",2098,1617.63157894737,2142.03738329438
"2329","CCC01_17",1209,1617.63157894737,1253.03738329438
"2330","CCC01_17",1627,1617.63157894737,1671.03738329438
"2331","CCC01_17",1061,1617.63157894737,1105.03738329438
"2332","CCC01_17",1566,1617.63157894737,1610.03738329438
"2333","CCC01_17",955,1617.63157894737,999.037383294379
"2334","CCC01_17",888,1617.63157894737,932.037383294379
"2335","CCC01_17",944,1617.63157894737,988.037383294379
"2336","CCC01_17",797,1617.63157894737,841.037383294379
"2337","CCC01_17",1049,1617.63157894737,1093.03738329438
"2338","CCC01_17",1568,1617.63157894737,1612.03738329438
"2339","CCC01_17",1253,1617.63157894737,1297.03738329438
"2340","CCC01_17",1407,1617.63157894737,1451.03738329438
"2341","CCC01_17",1554,1617.63157894737,1598.03738329438
"2342","CCC01_17",1278,1617.63157894737,1322.03738329438
"2343","CCC01_17",967,1617.63157894737,1011.03738329438
"2344","CCC01_17",964,1617.63157894737,1008.03738329438
"2345","CCC01_17",1168,1617.63157894737,1212.03738329438
"2346","CCC01_17",1788,1617.63157894737,1832.03738329438
"2347","CCC01_17",784,1617.63157894737,828.037383294379
"2348","CCC01_17",1052,1617.63157894737,1096.03738329438
"2349","CCC01_17",1317,1617.63157894737,1361.03738329438
"2350","CCC01_17",1171,1617.63157894737,1215.03738329438
"2351","CCC01_17",1967,1617.63157894737,2011.03738329438
"2352","CCC01_17",1197,1617.63157894737,1241.03738329438
"2353","CCC01_17",1896,1617.63157894737,1940.03738329438
"2354","CCC01_17",1310,1617.63157894737,1354.03738329438
"2355","CCC01_17",830,1617.63157894737,874.037383294379
"2356","CCC01_17",1343,1617.63157894737,1387.03738329438
"2357","CCC01_17",740,1617.63157894737,784.037383294379
"2358","CCC01_17",1041,1617.63157894737,1085.03738329438
"2359","CCC01_17",618,1617.63157894737,662.037383294379
"2360","CCC01_17",1196,1617.63157894737,1240.03738329438
"2361","CCC01_17",1016,1617.63157894737,1060.03738329438
"2362","CCC01_17",1587,1617.63157894737,1631.03738329438
"2363","CCC01_17",1606,1617.63157894737,1650.03738329438
"2364","CCC01_17",808,1617.63157894737,852.037383294379
"2365","CCC01_17",1108,1617.63157894737,1152.03738329438
"2366","CCC01_17",1258,1617.63157894737,1302.03738329438
"2367","CCC01_17",866,1617.63157894737,910.037383294379
"2368","CCC01_17",1819,1617.63157894737,1863.03738329438
"2369","CCC01_17",1940,1617.63157894737,1984.03738329438
"2370","CCC01_17",1801,1617.63157894737,1845.03738329438
"2371","CCC01_17",644,1617.63157894737,688.037383294379
"2372","CCC01_17",822,1617.63157894737,866.037383294379
"2373","CCC01_17",1120,1617.63157894737,1164.03738329438
"2374","CCC01_17",853,1617.63157894737,897.037383294379
"2375","CCC01_17",1799,1617.63157894737,1843.03738329438
"2376","CCC01_17",859,1617.63157894737,903.037383294379
"2377","CCC01_17",891,1617.63157894737,935.037383294379
"2378","CCC01_17",906,1617.63157894737,950.037383294379
"2379","CCC01_17",970,1617.63157894737,1014.03738329438
"2380","CCC01_17",965,1617.63157894737,1009.03738329438
"2381","CCC01_17",2177,1617.63157894737,2221.03738329438
"2382","CCC01_17",1101,1617.63157894737,1145.03738329438
"2383","CCC01_17",628,1617.63157894737,672.037383294379
"2384","CCC01_17",863,1617.63157894737,907.037383294379
"2385","CCC01_17",2006,1617.63157894737,2050.03738329438
"2386","CCC01_17",865,1617.63157894737,909.037383294379
"2387","CCC01_17",1082,1617.63157894737,1126.03738329438
"2388","CCC01_17",834,1617.63157894737,878.037383294379
"2389","CCC01_17",2196,1617.63157894737,2240.03738329438
"2390","CCC01_17",1071,1617.63157894737,1115.03738329438
"2391","CCC01_17",1183,1617.63157894737,1227.03738329438
"2392","CCC01_17",1500,1617.63157894737,1544.03738329438
"2393","CCC01_17",1115,1617.63157894737,1159.03738329438
"2394","CCC01_17",1730,1617.63157894737,1774.03738329438
"2395","CCC01_17",1032,1617.63157894737,1076.03738329438
"2396","CCC01_17",994,1617.63157894737,1038.03738329438
"2397","CCC01_17",1180,1617.63157894737,1224.03738329438
"2398","CCC01_17",801,1617.63157894737,845.037383294379
"2399","CCC01_17",3492,1617.63157894737,3536.03738329438
"2400","CCC01_17",891,1617.63157894737,935.037383294379
"2401","CCC01_17",643,1617.63157894737,687.037383294379
"2402","CCC01_17",956,1617.63157894737,1000.03738329438
"2403","CCC01_17",1136,1617.63157894737,1180.03738329438
"2404","CCC01_17",702,1617.63157894737,746.037383294379
"2405","CCC01_17",1693,1617.63157894737,1737.03738329438
"2406","CCC01_18",1905,2112.69230769231,1453.97665454944
"2407","CCC01_18",4618,2112.69230769231,4166.97665454944
"2408","CCC01_18",1356,2112.69230769231,904.97665454944
"2409","CCC01_18",4336,2112.69230769231,3884.97665454944
"2410","CCC01_18",4480,2112.69230769231,4028.97665454944
"2411","CCC01_18",3643,2112.69230769231,3191.97665454944
"2412","CCC01_18",1462,2112.69230769231,1010.97665454944
"2413","CCC01_18",1344,2112.69230769231,892.97665454944
"2414","CCC01_18",1686,2112.69230769231,1234.97665454944
"2415","CCC01_18",2614,2112.69230769231,2162.97665454944
"2416","CCC01_18",4633,2112.69230769231,4181.97665454944
"2417","CCC01_18",2332,2112.69230769231,1880.97665454944
"2418","CCC01_18",1627,2112.69230769231,1175.97665454944
"2419","CCC01_18",2014,2112.69230769231,1562.97665454944
"2420","CCC01_18",1704,2112.69230769231,1252.97665454944
"2421","CCC01_18",2071,2112.69230769231,1619.97665454944
"2422","CCC01_18",2185,2112.69230769231,1733.97665454944
"2423","CCC01_18",4213,2112.69230769231,3761.97665454944
"2424","CCC01_18",4072,2112.69230769231,3620.97665454944
"2425","CCC01_18",1715,2112.69230769231,1263.97665454944
"2426","CCC01_18",3266,2112.69230769231,2814.97665454944
"2427","CCC01_18",1820,2112.69230769231,1368.97665454944
"2428","CCC01_18",3815,2112.69230769231,3363.97665454944
"2429","CCC01_18",3827,2112.69230769231,3375.97665454944
"2430","CCC01_18",4254,2112.69230769231,3802.97665454944
"2431","CCC01_18",3912,2112.69230769231,3460.97665454944
"2432","CCC01_18",1969,2112.69230769231,1517.97665454944
"2433","CCC01_18",1558,2112.69230769231,1106.97665454944
"2434","CCC01_18",1536,2112.69230769231,1084.97665454944
"2435","CCC01_18",2695,2112.69230769231,2243.97665454944
"2436","CCC01_18",1830,2112.69230769231,1378.97665454944
"2437","CCC01_18",1993,2112.69230769231,1541.97665454944
"2438","CCC01_18",2655,2112.69230769231,2203.97665454944
"2439","CCC01_18",2043,2112.69230769231,1591.97665454944
"2440","CCC01_18",1868,2112.69230769231,1416.97665454944
"2441","CCC01_18",3396,2112.69230769231,2944.97665454944
"2442","CCC01_18",3305,2112.69230769231,2853.97665454944
"2443","CCC01_18",2305,2112.69230769231,1853.97665454944
"2444","CCC01_18",3344,2112.69230769231,2892.97665454944
"2445","CCC01_18",3455,2112.69230769231,3003.97665454944
"2446","CCC01_18",1281,2112.69230769231,829.97665454944
"2447","CCC01_18",1889,2112.69230769231,1437.97665454944
"2448","CCC01_18",2249,2112.69230769231,1797.97665454944
"2449","CCC01_18",1163,2112.69230769231,711.97665454944
"2450","CCC01_18",1062,2112.69230769231,610.97665454944
"2451","CCC01_18",2439,2112.69230769231,1987.97665454944
"2452","CCC01_18",1602,2112.69230769231,1150.97665454944
"2453","CCC01_18",3190,2112.69230769231,2738.97665454944
"2454","CCC01_18",3778,2112.69230769231,3326.97665454944
"2455","CCC01_18",1318,2112.69230769231,866.97665454944
"2456","CCC01_18",4037,2112.69230769231,3585.97665454944
"2457","CCC01_18",2473,2112.69230769231,2021.97665454944
"2458","CCC01_18",4297,2112.69230769231,3845.97665454944
"2459","CCC01_18",3850,2112.69230769231,3398.97665454944
"2460","CCC01_18",2181,2112.69230769231,1729.97665454944
"2461","CCC01_18",2145,2112.69230769231,1693.97665454944
"2462","CCC01_18",1999,2112.69230769231,1547.97665454944
"2463","CCC01_18",1244,2112.69230769231,792.97665454944
"2464","CCC01_18",2028,2112.69230769231,1576.97665454944
"2465","CCC01_18",1175,2112.69230769231,723.97665454944
"2466","CCC01_18",2124,2112.69230769231,1672.97665454944
"2467","CCC01_18",2882,2112.69230769231,2430.97665454944
"2468","CCC01_18",2249,2112.69230769231,1797.97665454944
"2469","CCC01_18",2617,2112.69230769231,2165.97665454944
"2470","CCC01_18",1149,2112.69230769231,697.97665454944
"2471","CCC01_18",1451,2112.69230769231,999.97665454944
"2472","CCC01_18",1588,2112.69230769231,1136.97665454944
"2473","CCC01_18",1480,2112.69230769231,1028.97665454944
"2474","CCC01_18",3728,2112.69230769231,3276.97665454944
"2475","CCC01_18",2076,2112.69230769231,1624.97665454944
"2476","CCC01_18",2077,2112.69230769231,1625.97665454944
"2477","CCC01_18",1540,2112.69230769231,1088.97665454944
"2478","CCC01_18",2846,2112.69230769231,2394.97665454944
"2479","CCC01_18",3673,2112.69230769231,3221.97665454944
"2480","CCC01_18",1858,2112.69230769231,1406.97665454944
"2481","CCC01_18",4290,2112.69230769231,3838.97665454944
"2482","CCC01_18",3067,2112.69230769231,2615.97665454944
"2483","CCC01_18",1700,2112.69230769231,1248.97665454944
"2484","CCC01_18",1980,2112.69230769231,1528.97665454944
"2485","CCC01_18",4145,2112.69230769231,3693.97665454944
"2486","CCC01_18",1824,2112.69230769231,1372.97665454944
"2487","CCC01_18",2499,2112.69230769231,2047.97665454944
"2488","CCC01_18",1490,2112.69230769231,1038.97665454944
"2489","CCC01_18",3598,2112.69230769231,3146.97665454944
